target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,id_,date,expName,psychopyVersion,frameRate
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,7,43,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,l,l,1,1.79623259999789,742.954733400024,743.954005799955,743.954005799955,None,742.954733400024,None,742.954733400024,None,742.954733400024,None,745.752908239944,None,745.752908239944,None,745.752908239944,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,8,44,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,negative,l,l,1,1.73200729989912,745.755196499988,746.754239899921,746.721610900015,None,745.755196499988,None,745.755196499988,None,745.755196499988,None,748.486294539983,None,748.486294539983,None,748.486294539983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,9,45,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,1.33114489994477,748.489218499977,749.521139299963,749.45454289997,None,748.489218499977,None,748.489218499977,None,748.489218499977,None,750.81980344,None,750.81980344,None,750.81980344,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,10,46,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,2.36443790001795,750.820899999933,751.851696599973,751.785462599946,None,750.820899999933,None,750.820899999933,None,750.820899999933,None,754.187626699917,None,754.187626699917,None,754.187626699917,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,11,47,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,2.03742379997857,755.18761579995,756.187586799962,756.154330399935,None,755.18761579995,None,755.18761579995,None,755.18761579995,None,758.218540599919,None,758.218540599919,None,758.218540599919,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,12,48,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,2.53884860000107,759.221241199994,760.220901599969,760.187691899948,None,759.221241199994,None,759.221241199994,None,759.221241199994,None,762.753981899936,None,762.753981899936,None,762.753981899936,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,13,49,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,l,l,1,2.00359840004239,763.755442199996,764.754426899948,764.721881699981,None,763.755442199996,None,763.755442199996,None,763.755442199996,None,766.753604599973,None,766.753604599973,None,766.753604599973,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,14,50,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,2.20263409998734,767.755180299981,768.754586099996,768.721689999918,None,767.755180299981,None,767.755180299981,None,767.755180299981,None,770.954785399954,None,770.954785399954,None,770.954785399954,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,15,51,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,l,l,1,4.17017530009616,771.954477999941,772.954255799996,772.920867600013,None,771.954477999941,None,771.954477999941,None,771.954477999941,None,777.121311199968,None,777.121311199968,None,777.121311199968,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,16,52,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,1.27147850010078,778.122856199974,779.12197420001,779.089723999961,None,778.122856199974,None,778.122856199974,None,778.122856199974,None,780.387464239949,None,780.387464239949,None,780.387464239949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,17,53,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.22831430006772,780.387874000007,781.419572599931,781.386855499935,None,780.387874000007,None,780.387874000007,None,780.387874000007,None,782.619317939959,None,782.619317939959,None,782.619317939959,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,0,54,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,1.73317080002744,782.620083699934,783.622055499931,783.588695999933,None,782.620083699934,None,782.620083699934,None,782.620083699934,None,785.354272139946,None,785.354272139946,None,785.354272139946,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,1,55,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,1.36797130003106,785.356023299973,786.386984299985,786.320171099971,None,785.356023299973,None,785.356023299973,None,785.356023299973,None,787.722889340005,None,787.722889340005,None,787.722889340005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,2,56,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.79767690005247,787.724553799955,788.755801899941,788.722429599962,None,787.724553799955,None,787.724553799955,None,787.724553799955,None,790.522802439972,None,790.522802439972,None,790.522802439972,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,3,57,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,2.22911329998169,790.523480199976,791.523242000025,791.489643199951,None,790.523480199976,None,790.523480199976,None,790.523480199976,None,793.754573800019,None,793.754573800019,None,793.754573800019,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,4,58,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,1.20435540005565,794.754621799919,795.754117699922,795.720907500014,None,794.754621799919,None,794.754621799919,None,794.754621799919,None,796.953836839984,None,796.953836839984,None,796.953836839984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,5,59,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,l,l,1,1.36524259997532,796.956144599942,797.955995799974,797.922972299973,None,796.956144599942,None,796.956144599942,None,796.956144599942,None,799.321649439971,None,799.321649439971,None,799.321649439971,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,6,60,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.6303475999739,799.324026499991,800.355688299984,800.289823299972,None,799.324026499991,None,799.324026499991,None,799.324026499991,None,801.954455539922,None,801.954455539922,None,801.954455539922,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,7,61,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,neutral,k,k,1,1.26349340006709,801.955128600006,802.954675099929,802.921909199911,None,801.955128600006,None,801.955128600006,None,801.955128600006,None,804.220056839974,None,804.220056839974,None,804.220056839974,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,8,62,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,1.83492270007264,804.220752099995,805.221070399974,805.186844400014,None,804.220752099995,None,804.220752099995,None,804.220752099995,None,807.056100639969,None,807.056100639969,None,807.056100639969,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,9,63,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,j,j,1,2.4986254000105,807.058532699943,808.091102799983,808.024577799952,None,807.058532699943,None,807.058532699943,None,807.058532699943,None,810.558328000014,None,810.558328000014,None,810.558328000014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,10,64,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,1.40476780000608,811.589852200006,812.621899999911,812.555368299945,None,811.589852200006,None,811.589852200006,None,811.589852200006,None,813.987836839969,None,813.987836839969,None,813.987836839969,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,11,65,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,2.26475159998517,813.989205699996,815.022213599994,814.95490459993,None,813.989205699996,None,813.989205699996,None,813.989205699996,None,817.255205299938,None,817.255205299938,None,817.255205299938,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,12,66,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,3.23986860003788,818.288344100001,819.288891899982,819.25573189999,None,818.288344100001,None,818.288344100001,None,818.288344100001,None,822.52229959995,None,822.52229959995,None,822.52229959995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,13,67,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,1.77008889999706,823.524811299983,824.524071999942,824.49094389996,None,823.524811299983,None,823.524811299983,None,823.524811299983,None,826.290411439946,None,826.290411439946,None,826.290411439946,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,14,68,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,1.93083389999811,826.292850299971,827.325186699978,827.25877439999,None,826.292850299971,None,826.292850299971,None,826.292850299971,None,829.22354083996,None,829.22354083996,None,829.22354083996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,15,69,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,2.54902330006007,829.223936599912,830.225411099964,830.192382699926,None,829.223936599912,None,829.223936599912,None,829.223936599912,None,832.773232499952,None,832.773232499952,None,832.773232499952,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,16,70,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,2.30666010000277,833.806424799957,834.809899199987,834.776676999987,None,833.806424799957,None,833.806424799957,None,833.806424799957,None,837.108311299933,None,837.108311299933,None,837.108311299933,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,3,17,71,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,2.26346569997258,838.140828399919,839.158007899998,839.090931299957,None,838.140828399919,None,838.140828399919,None,838.140828399919,None,841.391522499966,None,841.391522499966,None,841.391522499966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,0,72,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.20418689993676,842.392517599976,843.391942600021,843.358582400018,None,842.392517599976,None,842.392517599976,None,842.392517599976,None,844.590496839944,None,844.590496839944,None,844.590496839944,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,1,73,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,negative,l,l,1,1.26552530005574,844.593138600001,845.626282399986,845.559043099987,None,844.593138600001,None,844.593138600001,None,844.593138600001,None,846.858954239974,None,846.858954239974,None,846.858954239974,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,2,74,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,1.06358560000081,846.859407100012,847.890746399993,847.823177499929,None,846.859407100012,None,846.859407100012,None,846.859407100012,None,848.924432939955,None,848.924432939955,None,848.924432939955,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,3,75,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.29646949993912,848.924997599912,849.956128399936,849.889655899955,None,848.924997599912,None,848.924997599912,None,848.924997599912,None,851.222585840023,None,851.222585840023,None,851.222585840023,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,4,76,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,2.73644329991657,851.224371599965,852.227394799935,852.194400899927,None,851.224371599965,None,851.224371599965,None,851.224371599965,None,854.959820399992,None,854.959820399992,None,854.959820399992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,5,77,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,positive,j,j,1,2.07043209997937,855.960277699982,856.960515199928,856.926668999949,None,855.960277699982,None,855.960277699982,None,855.960277699982,None,859.025844799937,None,859.025844799937,None,859.025844799937,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,6,78,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.17071970005054,860.05892589991,861.059377299971,861.026029499946,None,860.05892589991,None,860.05892589991,None,860.05892589991,None,862.224413839972,None,862.224413839972,None,862.224413839972,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,7,79,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,1.53225479996763,862.226738299942,863.226176899974,863.193080099998,None,862.226738299942,None,862.226738299942,None,862.226738299942,None,864.757310139935,None,864.757310139935,None,864.757310139935,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,8,80,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,2.29583680001087,864.759586600005,865.790275399922,865.723326399922,None,864.759586600005,None,864.759586600005,None,864.759586600005,None,868.058764699963,None,868.058764699963,None,868.058764699963,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,9,81,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,j,j,1,1.44116519996896,869.060127499979,870.092766099959,870.026013499941,None,869.060127499979,None,869.060127499979,None,869.060127499979,None,871.492144539941,None,871.492144539941,None,871.492144539941,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,10,82,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,1.65820770000573,871.494345700019,872.52487600001,872.492083700025,None,871.494345700019,None,871.494345700019,None,871.494345700019,None,874.156865539949,None,874.156865539949,None,874.156865539949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,11,83,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,neutral,k,j,0,1.66871120000724,874.15813399991,875.15768970002,875.124436100014,None,874.15813399991,None,874.15813399991,None,874.15813399991,None,876.826540399925,None,876.826540399925,None,876.826540399925,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,12,84,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,1.63751370005775,877.858506100019,878.858148899977,878.825015799957,None,877.858506100019,None,877.858506100019,None,877.858506100019,None,880.490257040004,None,880.490257040004,None,880.490257040004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,13,85,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,l,l,1,2.20210520003457,880.491051299963,881.492192599922,881.458848299924,None,880.491051299963,None,880.491051299963,None,880.491051299963,None,883.695016199956,None,883.695016199956,None,883.695016199956,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,4,14,86,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,j,j,1,1.1693483000854,884.695123399957,885.727899699938,885.660830499954,None,884.695123399957,None,884.695123399957,None,884.695123399957,None,886.859795739979,None,886.859795739979,None,886.859795739979,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
