target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,mouse_2_clicked_name,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,90,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,negative,l,l,1,0.811909900017781,380.949986499996,381.962805099989,381.919945700007,None,380.949986499996,None,380.949986499996,None,380.949986499996,None,382.747248529989,None,382.747248529989,None,382.747248529989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,91,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,negative,l,l,1,0.971590499975719,382.765868199989,383.769810700003,383.751505699998,None,382.765868199989,None,382.765868199989,None,382.765868199989,None,384.721433529988,None,384.721433529988,None,384.721433529988,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,92,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,positive,j,j,1,0.802211900008842,384.737952299998,385.748158300004,385.729496899992,None,384.737952299998,None,384.737952299998,None,384.737952299998,None,386.52656973,None,386.52656973,None,386.52656973,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,93,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,positive,j,j,1,0.756744600017555,386.54421729999,387.553870999982,387.517506999982,None,386.54421729999,None,386.54421729999,None,386.54421729999,None,388.286683530003,None,388.286683530003,None,388.286683530003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,94,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,positive,j,j,1,0.718325499998173,388.303237699991,389.319979499996,389.285011400003,None,388.303237699991,None,388.303237699991,None,388.303237699991,None,390.007528830008,None,390.007528830008,None,390.007528830008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,95,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,positive,j,j,1,0.833094600006007,390.023370299983,391.046412900003,391.003338999988,None,390.023370299983,None,390.023370299983,None,390.023370299983,None,391.842769429999,None,391.842769429999,None,391.842769429999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,96,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.90482019999763,391.859568299988,392.870192999981,392.834957599989,None,391.859568299988,None,391.859568299988,None,391.859568299988,None,393.751074929992,None,393.751074929992,None,393.751074929992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,7,97,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.906103099987376,393.77050329998,394.787145999988,394.749996600003,None,393.77050329998,None,393.77050329998,None,393.77050329998,None,395.65902552999,None,395.65902552999,None,395.65902552999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8,98,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,neutral,k,k,1,0.825979399989592,395.676675399998,396.678476700006,396.660118900007,None,395.676675399998,None,395.676675399998,None,395.676675399998,None,397.488737229994,None,397.488737229994,None,397.488737229994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9,99,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,negative,l,l,1,1.5273510000261,397.505977599998,398.520690699981,398.4840501,None,397.505977599998,None,397.505977599998,None,397.505977599998,None,400.023869199998,None,400.023869199998,None,400.023869199998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,100,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.77918340000906,401.04001539998,402.063218800002,402.020311200002,None,401.04001539998,None,401.04001539998,None,401.04001539998,None,402.80426382999,None,402.80426382999,None,402.80426382999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11,101,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,negative,l,l,1,0.895659300003899,402.823490999988,403.848741199996,403.803494099993,None,402.823490999988,None,402.823490999988,None,402.823490999988,None,404.703931029982,None,404.703931029982,None,404.703931029982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12,102,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,negative,l,l,1,0.668497499980731,404.722021499998,405.748686300009,405.703621299996,None,404.722021499998,None,404.722021499998,None,404.722021499998,None,406.374996429987,None,406.374996429987,None,406.374996429987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13,103,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.740814399992814,406.392216799984,407.4015334,407.365529000002,None,406.392216799984,None,406.392216799984,None,406.392216799984,None,408.119625629982,None,408.119625629982,None,408.119625629982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14,104,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,negative,l,l,1,0.755274900002405,408.13770989998,409.137205999985,409.12061849999,None,408.13770989998,None,408.13770989998,None,408.13770989998,None,409.876962029995,None,409.876962029995,None,409.876962029995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15,105,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.840588499995647,409.893917899986,410.898618799984,410.880144700001,None,409.893917899986,None,409.893917899986,None,409.893917899986,None,411.720368930002,None,411.720368930002,None,411.720368930002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16,106,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,positive,j,j,1,0.953764400008367,411.738292599999,412.753893199988,412.717438799998,None,411.738292599999,None,411.738292599999,None,411.738292599999,None,413.678515129993,None,413.678515129993,None,413.678515129993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,17,107,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,neutral,k,k,1,0.695119599986356,413.695003500005,414.705539799994,414.67055889999,None,413.695003500005,None,413.695003500005,None,413.695003500005,None,415.375141129983,None,415.375141129983,None,415.375141129983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,0,108,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,neutral,k,k,1,0.833460299996659,415.391741700005,416.403898399993,416.370787699998,None,415.391741700005,None,415.391741700005,None,415.391741700005,None,417.210403229992,None,417.210403229992,None,417.210403229992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,1,109,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,positive,j,j,1,0.701296800019918,417.228065300005,418.247315999994,418.204087599996,None,417.228065300005,None,417.228065300005,None,417.228065300005,None,418.916171430008,None,418.916171430008,None,418.916171430008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,2,110,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,positive,j,j,1,0.752126300008968,418.935979400005,419.949073299998,419.90480259998,None,418.935979400005,None,418.935979400005,None,418.935979400005,None,420.671424429989,None,420.671424429989,None,420.671424429989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,111,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,negative,l,l,1,0.816947300016182,420.687439400004,421.704276899982,421.668486099981,None,420.687439400004,None,420.687439400004,None,420.687439400004,None,422.490460029987,None,422.490460029987,None,422.490460029987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,112,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,neutral,k,k,1,0.697288900002604,422.50726849999,423.530656399991,423.487583499984,None,422.50726849999,None,422.50726849999,None,422.50726849999,None,424.190426130002,None,424.190426130002,None,424.190426130002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,113,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.784367199987173,424.206454500003,425.217782499996,425.19915249999,None,424.206454500003,None,424.206454500003,None,424.206454500003,None,425.975758130002,None,425.975758130002,None,425.975758130002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,114,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.730470699985744,425.994456399989,427.009234800003,426.974987599999,None,425.994456399989,None,425.994456399989,None,425.994456399989,None,427.709412429985,None,427.709412429985,None,427.709412429985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,7,115,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,neutral,k,k,1,0.713506800006144,427.727589699993,428.732380300004,428.7141557,None,427.727589699993,None,427.727589699993,None,427.727589699993,None,429.425998330009,None,429.425998330009,None,429.425998330009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,8,116,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,negative,l,,0,1.20259959998657,429.443007599999,430.463939899986,430.421135299985,None,429.443007599999,None,429.443007599999,None,429.443007599999,None,431.638343700004,None,431.638343700004,None,431.638343700004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9,117,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,positive,j,j,1,0.817642600013642,432.656399,433.682274799998,433.637510200002,None,432.656399,None,432.656399,None,432.656399,None,434.459271129986,None,434.459271129986,None,434.459271129986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10,118,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,negative,l,l,1,1.10750160002499,434.477049499983,435.489173099981,435.454705499986,None,434.477049499983,None,434.477049499983,None,434.477049499983,None,436.571133430008,None,436.571133430008,None,436.571133430008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11,119,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,positive,j,j,1,0.73741259999224,436.588624399999,437.603095600003,437.567112199991,None,436.588624399999,None,436.588624399999,None,436.588624399999,None,438.310492230006,None,438.310492230006,None,438.310492230006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,12,120,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.761839600017993,438.329408399994,439.340574000002,439.305898799998,None,438.329408399994,None,438.329408399994,None,438.329408399994,None,440.076079629982,None,440.076079629982,None,440.076079629982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,13,121,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,positive,j,j,1,0.807817399996566,440.092567299987,441.11445719999,441.071268900007,None,440.092567299987,None,440.092567299987,None,440.092567299987,None,441.887121129993,None,441.887121129993,None,441.887121129993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,14,122,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,negative,l,l,1,0.789548200002173,441.904877699999,442.904584300006,442.887980400003,None,441.904877699999,None,441.904877699999,None,441.904877699999,None,443.678476729992,None,443.678476729992,None,443.678476729992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,15,123,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.761070000007749,443.695484800002,444.704677600006,444.671241200005,None,443.695484800002,None,443.695484800002,None,443.695484800002,None,445.442672129991,None,445.442672129991,None,445.442672129991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16,124,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.8741505999933,445.459817700001,446.471311300003,446.435552799987,None,445.459817700001,None,445.459817700001,None,445.459817700001,None,447.319784629982,None,447.319784629982,None,447.319784629982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17,125,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,negative,l,l,1,0.9194082999893,447.33945509998,448.353708999988,448.333412599983,None,447.33945509998,None,447.33945509998,None,447.33945509998,None,449.242235129999,None,449.242235129999,None,449.242235129999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,0,126,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,neutral,k,k,1,0.699068699992495,449.259279399994,450.28317379998,450.238114399981,None,449.259279399994,None,449.259279399994,None,449.259279399994,None,450.945784229998,None,450.945784229998,None,450.945784229998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,1,127,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,negative,l,l,1,0.97999369999161,450.960620400001,451.981541799993,451.954368300008,None,450.960620400001,None,450.960620400001,None,450.960620400001,None,452.926281729984,None,452.926281729984,None,452.926281729984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,2,128,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,negative,l,l,1,0.893369800003711,452.945712599991,453.964779300004,453.921631000005,None,452.945712599991,None,452.945712599991,None,452.945712599991,None,454.822518329989,None,454.822518329989,None,454.822518329989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,3,129,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.735773899999913,454.842104099982,455.854862399981,455.820333299984,None,454.842104099982,None,454.842104099982,None,454.842104099982,None,456.561606629993,None,456.561606629993,None,456.561606629993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4,130,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,negative,l,l,1,0.681727000017418,456.577137299988,457.588251899986,457.552363099996,None,456.577137299988,None,456.577137299988,None,456.577137299988,None,458.244769129998,None,458.244769129998,None,458.244769129998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,131,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,negative,l,l,1,0.764435599994613,458.263639399986,459.281600899994,459.238304300001,None,458.263639399986,None,458.263639399986,None,458.263639399986,None,460.011756729984,None,460.011756729984,None,460.011756729984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,6,132,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,negative,l,l,1,0.679723199980799,460.033900399983,461.048299699993,461.005188199983,None,460.033900399983,None,460.033900399983,None,460.033900399983,None,461.696368529994,None,461.696368529994,None,461.696368529994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,7,133,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,positive,j,j,1,0.809974500007229,461.713507399982,462.731230100006,462.685354799993,None,461.713507399982,None,461.713507399982,None,461.713507399982,None,463.507644429986,None,463.507644429986,None,463.507644429986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,8,134,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,positive,j,j,1,0.762903200025903,463.525017100008,464.534496599983,464.516575599991,None,463.525017100008,None,463.525017100008,None,463.525017100008,None,465.274266929986,None,465.274266929986,None,465.274266929986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
