target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,15,69,17,,NaN,NaN,NaN,main,1,1,2,neutral,positive,1149.9306921,1150.911614,1150.911614,1150.9450183,j,j,1,1.02981720000025,j,1,1.01651239999774,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,16,70,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,1151.9623921,1152.9449168,1152.9449168,1152.9618566,k,k,1,1.13183239999853,k,1,1.11147399999754,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,17,71,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,1154.0964953,1155.0782263,1155.0782263,1155.1114699,l,l,1,2.66501210000206,l,1,2.64151530000163,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,72,1,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,1158.7672983,1159.7614282,1159.7614282,1159.7781615,k,k,1,1.25738180000189,k,1,1.23036379999758,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,73,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,1161.0301317,1162.0114723,1162.0114723,1162.0450963,l,l,1,1.44787109999743,l,1,1.43017450000116,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,74,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1163.4798292,1164.4615383,1164.4615383,1164.4947453,k,k,1,1.11458370000037,k,1,1.10579089999737,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,75,12,,NaN,NaN,NaN,main,2,2,2,neutral,negative,1165.5966372,1166.5782009,1166.5782009,1166.61151,l,l,1,1.88209970000025,l,1,1.86181070000021,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,76,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,1169.4837165,1170.4780039,1170.4780039,1170.49468,l,l,1,2.25700049999796,l,1,2.22798509999848,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,77,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1173.750566,1174.744936,1174.744936,1174.7623834,k,k,1,1.02412150000237,k,1,1.00760699999955,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,78,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1175.7805079,1176.7613387,1176.7613387,1176.7945527,k,k,1,0.947163699998782,k,1,0.934466300001077,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,7,79,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,1177.7292982,1178.7114232,1178.7114232,1178.7447689,j,j,1,1.63145839999925,j,1,1.60868019999907,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8,80,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1181.3674216,1182.3616218,1182.3616218,1182.37818,l,l,1,1.22278630000073,l,1,1.1909072999988,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9,81,9,,NaN,NaN,NaN,main,1,1,2,negative,negative,1183.5958656,1184.5780239,1184.5780239,1184.6114306,l,l,1,1.95078149999972,l,1,1.93491630000062,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10,82,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,1187.550783,1188.5448353,1188.5448353,1188.5615276,j,j,1,1.19007259999853,j,1,1.16765590000068,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11,83,5,,NaN,NaN,NaN,main,1,1,1,negative,positive,1189.747374,1190.7282037,1190.7282037,1190.7613976,j,j,1,1.53109269999914,j,1,1.51990400000068,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12,84,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1193.2837525,1194.2782655,1194.2782655,1194.2952185,j,j,1,1.35714640000151,j,1,1.33015290000185,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13,85,4,,NaN,NaN,NaN,main,1,1,1,positive,neutral,1195.6464792,1196.628347,1196.628347,1196.6613895,k,k,1,0.914213900003233,k,1,0.900692400002299,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14,86,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,1197.5626789,1198.5447726,1198.5447726,1198.5779459,k,k,1,1.03216289999909,k,1,1.01532349999979,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15,87,0,,NaN,NaN,NaN,main,2,2,1,negative,negative,1199.596821,1200.577903,1200.577903,1200.6113468,l,l,1,0.831302900001901,l,1,0.813945300000341,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16,88,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1201.4299608,1202.4115372,1202.4115372,1202.4447752,j,j,1,1.16513760000089,j,1,1.15611419999914,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,17,89,8,,NaN,NaN,NaN,main,1,1,1,neutral,positive,1203.5949495,1204.5779654,1204.5779654,1204.5949586,j,j,1,2.19887010000093,j,1,2.18975100000171,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,90,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,1207.8005871,1208.7948242,1208.7948242,1208.8114933,j,j,1,1.39042229999905,j,1,1.37330360000124,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,91,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1210.1971504,1211.1778522,1211.1778522,1211.211492,l,k,0,0.897352500000125,k,0,0.886149599999044,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,92,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,1213.1017158,1214.0947751,1214.0947751,1214.111432,j,j,1,2.3069147999995,j,1,2.28173049999896,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,93,0,,NaN,NaN,NaN,main,2,2,1,negative,negative,1217.4173007,1218.4113903,1218.4113903,1218.4281794,l,l,1,2.00699290000193,l,1,1.98046729999987,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,94,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,1221.4334715,1222.4280871,1222.4280871,1222.4448173,j,j,1,1.59007940000083,j,1,1.57152909999786,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,95,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1225.0331341,1226.0282452,1226.0282452,1226.0449367,k,k,1,1.22411800000191,k,1,1.20423289999962,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,96,15,,NaN,NaN,NaN,main,1,1,2,positive,negative,1227.2636727,1228.2450793,1228.2450793,1228.2786447,l,j,0,0.997199900000851,j,0,0.986733199999435,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,7,97,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,1230.2686227,1231.2615438,1231.2615438,1231.2781394,k,k,1,1.77364020000095,k,1,1.7469878999982,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8,98,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1234.0499324,1235.0445665,1235.0445665,1235.0613387,j,j,1,2.07354720000149,j,1,2.04365079999843,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9,99,3,,NaN,NaN,NaN,main,1,1,1,neutral,negative,1238.1337053,1239.1281906,1239.1281906,1239.144677,l,l,1,2.02297769999859,l,1,1.99944659999892,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,100,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1242.1671975,1243.1446952,1243.1446952,1243.1785712,k,k,1,1.24013769999874,k,1,1.23954720000256,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11,101,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,1244.4128388,1245.3947804,1245.3947804,1245.4281505,k,k,1,1.16523100000268,k,1,1.14944540000215,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12,102,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1246.5804199,1247.5613923,1247.5613923,1247.5947361,l,l,1,1.88093339999978,l,1,1.86357969999881,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13,103,8,,NaN,NaN,NaN,main,1,1,1,neutral,positive,1250.4674234,1251.4616325,1251.4616325,1251.478258,j,j,1,20.3233360000013,j,1,20.3064177999986,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14,104,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1272.8006902,1273.7948704,1273.7948704,1273.811407,k,k,1,1.39099419999911,k,1,1.37290909999865,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15,105,9,,NaN,NaN,NaN,main,1,1,2,negative,negative,1275.1970957,1276.1779464,1276.1779464,1276.2115055,l,l,1,1.54766110000128,l,1,1.52647179999985,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16,106,17,,NaN,NaN,NaN,main,1,1,2,neutral,positive,1278.7528527,1279.7448186,1279.7448186,1279.7614455,j,j,1,1.34055829999852,j,1,1.3114428000008,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,17,107,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1281.0974063,1282.0780903,1282.0780903,1282.1113017,k,k,1,0.830863499999396,k,1,0.818520600001648,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,0,108,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1282.9303305,1283.9111367,1283.9111367,1283.9447652,k,k,1,1.23134439999922,k,1,1.21734920000017,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,1,109,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,1285.1625532,1286.1446592,1286.1446592,1286.1779316,l,l,1,1.56520700000328,l,1,1.54308209999726,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,2,110,12,,NaN,NaN,NaN,main,2,2,2,neutral,negative,1288.7338722,1289.7280018,1289.7280018,1289.7449881,l,l,1,2.15690399999949,l,1,2.13595229999919,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,111,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1292.9011488,1293.8947314,1293.8947314,1293.9113109,k,k,1,1.25789729999815,k,1,1.2332381999986,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,112,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,1295.1643575,1296.1455929,1296.1455929,1296.1781766,j,j,1,1.4636322999977,j,1,1.45395790000111,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,113,2,,NaN,NaN,NaN,main,2,2,1,positive,positive,1297.6293465,1298.6116096,1298.6116096,1298.6449502,j,j,1,1.56563879999885,j,1,1.54868499999793,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,114,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,1301.2002092,1302.1948766,1302.1948766,1302.2115012,k,k,1,1.20870169999762,k,1,1.18172989999948,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
